series_id,year,period,value,footnote_codes
 CEU0000000001,1993,M01,108099,
 CEU0000000001,1993,M02,108702,
 CEU0000000001,1993,M03,109136,
 CEU0000000001,1993,M04,110140,
 CEU0000000001,1993,M05,111103,
 CEU0000000001,1993,M06,111693,
 CEU0000000001,1993,M07,110825,
 CEU0000000001,1993,M08,110936,
 CEU0000000001,1993,M09,111925,
 CEU0000000001,1993,M10,112591,
 CEU0000000001,1993,M11,112934,
 CEU0000000001,1993,M12,113085,
 CEU0000000001,1993,M13,110931,
 CEU0000000001,1994,M01,110833,
 CEU0000000001,1994,M02,111414,
 CEU0000000001,1994,M03,112389,
 CEU0000000001,1994,M04,113469,
 CEU0000000001,1994,M05,114480,
 CEU0000000001,1994,M06,115270,
 CEU0000000001,1994,M07,114325,
 CEU0000000001,1994,M08,114633,
 CEU0000000001,1994,M09,115693,
 CEU0000000001,1994,M10,116318,
 CEU0000000001,1994,M11,116926,
 CEU0000000001,1994,M12,116964,
 CEU0000000001,1994,M13,114393,
 CEU0000000001,1995,M01,114656,
 CEU0000000001,1995,M02,115314,
 CEU0000000001,1995,M03,116069,
 CEU0000000001,1995,M04,116902,
 CEU0000000001,1995,M05,117625,
 CEU0000000001,1995,M06,118341,
 CEU0000000001,1995,M07,117106,
 CEU0000000001,1995,M08,117370,
 CEU0000000001,1995,M09,118285,
 CEU0000000001,1995,M10,118886,
 CEU0000000001,1995,M11,119125,
 CEU0000000001,1995,M12,119123,
 CEU0000000001,1995,M13,117400,
 CEU0000000001,1996,M01,116423,
 CEU0000000001,1996,M02,117363,
 CEU0000000001,1996,M03,118167,
 CEU0000000001,1996,M04,119005,
 CEU0000000001,1996,M05,120132,
 CEU0000000001,1996,M06,120796,
 CEU0000000001,1996,M07,119759,
 CEU0000000001,1996,M08,120051,
 CEU0000000001,1996,M09,120796,
 CEU0000000001,1996,M10,121516,
 CEU0000000001,1996,M11,121976,
 CEU0000000001,1996,M12,121954,
 CEU0000000001,1996,M13,119828,
 CEU0000000001,1997,M01,119412,
 CEU0000000001,1997,M02,120273,
 CEU0000000001,1997,M03,121156,
 CEU0000000001,1997,M04,122131,
 CEU0000000001,1997,M05,123212,
 CEU0000000001,1997,M06,123861,
 CEU0000000001,1997,M07,122877,
 CEU0000000001,1997,M08,122944,
 CEU0000000001,1997,M09,123949,
 CEU0000000001,1997,M10,124852,
 CEU0000000001,1997,M11,125245,
 CEU0000000001,1997,M12,125383,
 CEU0000000001,1997,M13,122941,
 CEU0000000001,1998,M01,122832,
 CEU0000000001,1998,M02,123608,
 CEU0000000001,1998,M03,124330,
 CEU0000000001,1998,M04,125372,
 CEU0000000001,1998,M05,126456,
 CEU0000000001,1998,M06,127119,
 CEU0000000001,1998,M07,126046,
 CEU0000000001,1998,M08,126288,
 CEU0000000001,1998,M09,127098,
 CEU0000000001,1998,M10,127876,
 CEU0000000001,1998,M11,128279,
 CEU0000000001,1998,M12,128448,
 CEU0000000001,1998,M13,126146,
 CEU0000000001,1999,M01,125697,
 CEU0000000001,1999,M02,126685,
 CEU0000000001,1999,M03,127398,
 CEU0000000001,1999,M04,128543,
 CEU0000000001,1999,M05,129411,
 CEU0000000001,1999,M06,130138,
 CEU0000000001,1999,M07,129269,
 CEU0000000001,1999,M08,129324,
 CEU0000000001,1999,M09,130102,
 CEU0000000001,1999,M10,131037,
 CEU0000000001,1999,M11,131497,
 CEU0000000001,1999,M12,131634,
 CEU0000000001,1999,M13,129228,
 CEU0000000001,2000,M01,128992,
 CEU0000000001,2000,M02,129655,
 CEU0000000001,2000,M03,130751,
 CEU0000000001,2000,M04,131749,
 CEU0000000001,2000,M05,132705,
 CEU0000000001,2000,M06,133217,
 CEU0000000001,2000,M07,131998,
 CEU0000000001,2000,M08,132009,
 CEU0000000001,2000,M09,132677,
 CEU0000000001,2000,M10,133236,
 CEU0000000001,2000,M11,133600,
 CEU0000000001,2000,M12,133542,
 CEU0000000001,2000,M13,132011,
 CEU0000000001,2001,M01,130668,
 CEU0000000001,2001,M02,131334,
 CEU0000000001,2001,M03,131929,
 CEU0000000001,2001,M04,132335,
 CEU0000000001,2001,M05,133042,
 CEU0000000001,2001,M06,133420,
 CEU0000000001,2001,M07,131932,
 CEU0000000001,2001,M08,131861,
 CEU0000000001,2001,M09,132127,
 CEU0000000001,2001,M10,132329,
 CEU0000000001,2001,M11,132141,
 CEU0000000001,2001,M12,131759,
 CEU0000000001,2001,M13,132073,
 CEU0000000001,2002,M01,128875,
 CEU0000000001,2002,M02,129347,
 CEU0000000001,2002,M03,129954,
 CEU0000000001,2002,M04,130543,
 CEU0000000001,2002,M05,131314,
 CEU0000000001,2002,M06,131696,
 CEU0000000001,2002,M07,130254,
 CEU0000000001,2002,M08,130340,
 CEU0000000001,2002,M09,130860,
 CEU0000000001,2002,M10,131530,
 CEU0000000001,2002,M11,131651,
 CEU0000000001,2002,M12,131243,
 CEU0000000001,2002,M13,130634,
 CEU0000000001,2003,M01,128561,
 CEU0000000001,2003,M02,128978,
 CEU0000000001,2003,M03,129474,
 CEU0000000001,2003,M04,130132,
 CEU0000000001,2003,M05,130892,
 CEU0000000001,2003,M06,131222,
 CEU0000000001,2003,M07,129883,
 CEU0000000001,2003,M08,129936,
 CEU0000000001,2003,M09,130591,
 CEU0000000001,2003,M10,131384,
 CEU0000000001,2003,M11,131548,
 CEU0000000001,2003,M12,131368,
 CEU0000000001,2003,M13,130331,
 CEU0000000001,2004,M01,128709,
 CEU0000000001,2004,M02,129320,
 CEU0000000001,2004,M03,130361,
 CEU0000000001,2004,M04,131477,
 CEU0000000001,2004,M05,132380,
 CEU0000000001,2004,M06,132825,
 CEU0000000001,2004,M07,131664,
 CEU0000000001,2004,M08,131685,
 CEU0000000001,2004,M09,132400,
 CEU0000000001,2004,M10,133380,
 CEU0000000001,2004,M11,133631,
 CEU0000000001,2004,M12,133400,
 CEU0000000001,2004,M13,131769,
 CEU0000000001,2005,M01,130696,
 CEU0000000001,2005,M02,131519,
 CEU0000000001,2005,M03,132358,
 CEU0000000001,2005,M04,133572,
 CEU0000000001,2005,M05,134385,
 CEU0000000001,2005,M06,135054,
 CEU0000000001,2005,M07,133993,
 CEU0000000001,2005,M08,134244,
 CEU0000000001,2005,M09,134871,
 CEU0000000001,2005,M10,135599,
 CEU0000000001,2005,M11,136157,
 CEU0000000001,2005,M12,135956,
 CEU0000000001,2005,M13,134034,
 CEU0000000001,2006,M01,133303,
 CEU0000000001,2006,M02,134228,
 CEU0000000001,2006,M03,135209,
 CEU0000000001,2006,M04,136123,
 CEU0000000001,2006,M05,136928,
 CEU0000000001,2006,M06,137432,
 CEU0000000001,2006,M07,136255,
 CEU0000000001,2006,M08,136462,
 CEU0000000001,2006,M09,137131,
 CEU0000000001,2006,M10,137831,
 CEU0000000001,2006,M11,138217,
 CEU0000000001,2006,M12,138106,
 CEU0000000001,2006,M13,136435,
 CEU0000000001,2007,M01,135317,
 CEU0000000001,2007,M02,136008,
 CEU0000000001,2007,M03,136906,
 CEU0000000001,2007,M04,137712,
 CEU0000000001,2007,M05,138655,
 CEU0000000001,2007,M06,139157,
 CEU0000000001,2007,M07,137760,
 CEU0000000001,2007,M08,137872,
 CEU0000000001,2007,M09,138437,
 CEU0000000001,2007,M10,139180,
 CEU0000000001,2007,M11,139492,
 CEU0000000001,2007,M12,139279,
 CEU0000000001,2007,M13,137981,
 CEU0000000001,2008,M01,136250,
 CEU0000000001,2008,M02,136769,
 CEU0000000001,2008,M03,137361,
 CEU0000000001,2008,M04,137896,
 CEU0000000001,2008,M05,138470,
 CEU0000000001,2008,M06,138665,
 CEU0000000001,2008,M07,137185,
 CEU0000000001,2008,M08,137077,
 CEU0000000001,2008,M09,137130,
 CEU0000000001,2008,M10,137425,
 CEU0000000001,2008,M11,136743,
 CEU0000000001,2008,M12,135715,
 CEU0000000001,2008,M13,137224,
 CEU0000000001,2009,M01,132024,
 CEU0000000001,2009,M02,131791,
 CEU0000000001,2009,M03,131658,
 CEU0000000001,2009,M04,131842,
 CEU0000000001,2009,M05,132115,
 CEU0000000001,2009,M06,131934,
 CEU0000000001,2009,M07,130336,
 CEU0000000001,2009,M08,130215,
 CEU0000000001,2009,M09,130573,
 CEU0000000001,2009,M10,131172,
 CEU0000000001,2009,M11,131220,
 CEU0000000001,2009,M12,130673,
 CEU0000000001,2009,M13,131296,
 CEU0000000001,2010,M01,127804,
 CEU0000000001,2010,M02,128239,
 CEU0000000001,2010,M03,129073,
 CEU0000000001,2010,M04,130196,
 CEU0000000001,2010,M05,131314,
 CEU0000000001,2010,M06,131432,
 CEU0000000001,2010,M07,130094,
 CEU0000000001,2010,M08,130158,
 CEU0000000001,2010,M09,130652,
 CEU0000000001,2010,M10,131624,
 CEU0000000001,2010,M11,131930,
 CEU0000000001,2010,M12,131624,
 CEU0000000001,2010,M13,130345,
 CEU0000000001,2011,M01,128761,
 CEU0000000001,2011,M02,129575,
 CEU0000000001,2011,M03,130481,
 CEU0000000001,2011,M04,131698,
 CEU0000000001,2011,M05,132382,
 CEU0000000001,2011,M06,132871,
 CEU0000000001,2011,M07,131597,
 CEU0000000001,2011,M08,131872,
 CEU0000000001,2011,M09,132618,
 CEU0000000001,2011,M10,133541,
 CEU0000000001,2011,M11,133876,
 CEU0000000001,2011,M12,133701,
 CEU0000000001,2011,M13,131914,
 CEU0000000001,2012,M01,131095,
 CEU0000000001,2012,M02,132049,
 CEU0000000001,2012,M03,132953,
 CEU0000000001,2012,M04,133836,
 CEU0000000001,2012,M05,134650,
 CEU0000000001,2012,M06,134987,
 CEU0000000001,2012,M07,133778,
 CEU0000000001,2012,M08,134157,
 CEU0000000001,2012,M09,134785,
 CEU0000000001,2012,M10,135632,
 CEU0000000001,2012,M11,136021,
 CEU0000000001,2012,M12,135946,
 CEU0000000001,2012,M13,134157,
 CEU0000000001,2013,M01,133064,
 CEU0000000001,2013,M02,134102,
 CEU0000000001,2013,M03,134901,
 CEU0000000001,2013,M04,135906,
 CEU0000000001,2013,M05,136799,
 CEU0000000001,2013,M06,137208,
 CEU0000000001,2013,M07,136034,
 CEU0000000001,2013,M08,136471,
 CEU0000000001,2013,M09,137079,
 CEU0000000001,2013,M10,138001,
 CEU0000000001,2013,M11,138526,
 CEU0000000001,2013,M12,138275,
 CEU0000000001,2013,M13,136364,
 CEU0000000001,2014,M01,135471,
 CEU0000000001,2014,M02,136211,
 CEU0000000001,2014,M03,137169,
 CEU0000000001,2014,M04,138307,
 CEU0000000001,2014,M05,139219,
 CEU0000000001,2014,M06,139806,
 CEU0000000001,2014,M07,138727,
 CEU0000000001,2014,M08,139107,
 CEU0000000001,2014,M09,139793,
 CEU0000000001,2014,M10,140847,
 CEU0000000001,2014,M11,141312,
 CEU0000000001,2014,M12,141308,
 CEU0000000001,2014,M13,138940,
 CEU0000000001,2015,M01,138493,
 CEU0000000001,2015,M02,139324,
 CEU0000000001,2015,M03,140081,
 CEU0000000001,2015,M04,141264,
 CEU0000000001,2015,M05,142206,
 CEU0000000001,2015,M06,142681,
 CEU0000000001,2015,M07,141729,
 CEU0000000001,2015,M08,141921,
 CEU0000000001,2015,M09,142479,
 CEU0000000001,2015,M10,143627,
 CEU0000000001,2015,M11,144048,
 CEU0000000001,2015,M12,144046,
 CEU0000000001,2015,M13,141825,
 CEU0000000001,2016,M01,141072,
 CEU0000000001,2016,M02,141903,
 CEU0000000001,2016,M03,142798,
 CEU0000000001,2016,M04,143892,
 CEU0000000001,2016,M05,144541,
 CEU0000000001,2016,M06,145205,
 CEU0000000001,2016,M07,144232,
 CEU0000000001,2016,M08,144485,
 CEU0000000001,2016,M09,145151,
 CEU0000000001,2016,M10,146033,
 CEU0000000001,2016,M11,146465,
 CEU0000000001,2016,M12,146253,
 CEU0000000001,2016,M13,144336,
 CEU0000000001,2017,M01,143377,
 CEU0000000001,2017,M02,144406,
 CEU0000000001,2017,M03,145062,
 CEU0000000001,2017,M04,146086,
 CEU0000000001,2017,M05,146925,
 CEU0000000001,2017,M06,147568,
 CEU0000000001,2017,M07,146465,
 CEU0000000001,2017,M08,146782,
 CEU0000000001,2017,M09,147170,
 CEU0000000001,2017,M10,148183,
 CEU0000000001,2017,M11,148757,
 CEU0000000001,2017,M12,148510,
 CEU0000000001,2017,M13,146608,
 CEU0000000001,2018,M01,145412,
 CEU0000000001,2018,M02,146649,
 CEU0000000001,2018,M03,147352,
 CEU0000000001,2018,M04,148329,
 CEU0000000001,2018,M05,149264,
 CEU0000000001,2018,M06,149930,
 CEU0000000001,2018,M07,148766,
 CEU0000000001,2018,M08,149236,
 CEU0000000001,2018,M09,149548,
 CEU0000000001,2018,M10,150551,
 CEU0000000001,2018,M11,151032,
 CEU0000000001,2018,M12,150832,
 CEU0000000001,2018,M13,148908,
 CEU0000000001,2019,M01,147879,
 CEU0000000001,2019,M02,148684,
 CEU0000000001,2019,M03,149359,
 CEU0000000001,2019,M04,150430,
 CEU0000000001,2019,M05,151109,
 CEU0000000001,2019,M06,151739,
 CEU0000000001,2019,M07,150699,
 CEU0000000001,2019,M08,151141,
 CEU0000000001,2019,M09,151556,
 CEU0000000001,2019,M10,152570,
 CEU0000000001,2019,M11,153177,
 CEU0000000001,2019,M12,152929,
 CEU0000000001,2019,M13,150939,
 CEU0000000001,2020,M01,150117,P
 CEU0000000001,2020,M02,150997,P
CEU0000000010,1964,M01,18023,
CEU0000000010,1964,M02,18115,
CEU0000000010,1964,M03,18247,
CEU0000000010,1964,M04,18328,
CEU0000000010,1964,M05,18421,
CEU0000000010,1964,M06,18530,
CEU0000000010,1964,M07,18256,
CEU0000000010,1964,M08,18452,
CEU0000000010,1964,M09,18865,
CEU0000000010,1964,M10,19075,
CEU0000000010,1964,M11,19245,
CEU0000000010,1964,M12,19610,
CEU0000000010,1964,M13,18597,
CEU0000000010,1965,M01,18853,
CEU0000000010,1965,M02,18911,
CEU0000000010,1965,M03,19034,
CEU0000000010,1965,M04,19278,
CEU0000000010,1965,M05,19347,
CEU0000000010,1965,M06,19489,
CEU0000000010,1965,M07,19305,
CEU0000000010,1965,M08,19499,
CEU0000000010,1965,M09,19959,
CEU0000000010,1965,M10,20285,
CEU0000000010,1965,M11,20488,
CEU0000000010,1965,M12,20928,
CEU0000000010,1965,M13,19615,
CEU0000000010,1966,M01,20193,
CEU0000000010,1966,M02,20328,
CEU0000000010,1966,M03,20545,
CEU0000000010,1966,M04,20811,
CEU0000000010,1966,M05,20956,
CEU0000000010,1966,M06,21182,
CEU0000000010,1966,M07,20884,
CEU0000000010,1966,M08,21096,
CEU0000000010,1966,M09,21564,
CEU0000000010,1966,M10,21907,
CEU0000000010,1966,M11,22147,
CEU0000000010,1966,M12,22550,
CEU0000000010,1966,M13,21180,
CEU0000000010,1967,M01,21790,
CEU0000000010,1967,M02,21822,
CEU0000000010,1967,M03,21978,
CEU0000000010,1967,M04,22049,
CEU0000000010,1967,M05,22145,
CEU0000000010,1967,M06,22263,
CEU0000000010,1967,M07,21716,
CEU0000000010,1967,M08,21806,
CEU0000000010,1967,M09,22599,
CEU0000000010,1967,M10,22922,
CEU0000000010,1967,M11,23193,
CEU0000000010,1967,M12,23595,
CEU0000000010,1967,M13,22323,
CEU0000000010,1968,M01,22772,
CEU0000000010,1968,M02,22887,
CEU0000000010,1968,M03,23045,
CEU0000000010,1968,M04,23262,
CEU0000000010,1968,M05,23339,
CEU0000000010,1968,M06,23525,
CEU0000000010,1968,M07,22872,
CEU0000000010,1968,M08,23047,
CEU0000000010,1968,M09,23705,
CEU0000000010,1968,M10,24119,
CEU0000000010,1968,M11,24391,
CEU0000000010,1968,M12,24775,
CEU0000000010,1968,M13,23478,
CEU0000000010,1969,M01,24041,
CEU0000000010,1969,M02,24157,
CEU0000000010,1969,M03,24330,
CEU0000000010,1969,M04,24543,
CEU0000000010,1969,M05,24704,
CEU0000000010,1969,M06,24865,
CEU0000000010,1969,M07,24118,
CEU0000000010,1969,M08,24225,
CEU0000000010,1969,M09,24898,
CEU0000000010,1969,M10,25340,
CEU0000000010,1969,M11,25509,
CEU0000000010,1969,M12,25838,
CEU0000000010,1969,M13,24714,
CEU0000000010,1970,M01,25038,
CEU0000000010,1970,M02,25111,
CEU0000000010,1970,M03,25278,
CEU0000000010,1970,M04,25359,
CEU0000000010,1970,M05,25351,
CEU0000000010,1970,M06,25360,
CEU0000000010,1970,M07,24670,
CEU0000000010,1970,M08,24679,
CEU0000000010,1970,M09,25273,
CEU0000000010,1970,M10,25528,
CEU0000000010,1970,M11,25703,
CEU0000000010,1970,M12,26008,
CEU0000000010,1970,M13,25280,
CEU0000000010,1971,M01,25226,
CEU0000000010,1971,M02,25233,
CEU0000000010,1971,M03,25383,
CEU0000000010,1971,M04,25532,
CEU0000000010,1971,M05,25685,
CEU0000000010,1971,M06,25741,
CEU0000000010,1971,M07,24922,
CEU0000000010,1971,M08,25044,
CEU0000000010,1971,M09,25726,
CEU0000000010,1971,M10,26053,
CEU0000000010,1971,M11,26310,
CEU0000000010,1971,M12,26651,
CEU0000000010,1971,M13,25626,
CEU0000000010,1972,M01,25961,
CEU0000000010,1972,M02,26052,
CEU0000000010,1972,M03,26256,
CEU0000000010,1972,M04,26440,
CEU0000000010,1972,M05,26589,
CEU0000000010,1972,M06,26746,
CEU0000000010,1972,M07,25999,
CEU0000000010,1972,M08,26214,
CEU0000000010,1972,M09,26888,
CEU0000000010,1972,M10,27432,
CEU0000000010,1972,M11,27807,
CEU0000000010,1972,M12,28136,
CEU0000000010,1972,M13,26710,
CEU0000000010,1973,M01,27404,
CEU0000000010,1973,M02,27577,
CEU0000000010,1973,M03,27756,
CEU0000000010,1973,M04,27991,
CEU0000000010,1973,M05,28167,
CEU0000000010,1973,M06,28294,
CEU0000000010,1973,M07,27439,
CEU0000000010,1973,M08,27670,
CEU0000000010,1973,M09,28400,
CEU0000000010,1973,M10,28957,
CEU0000000010,1973,M11,29268,
CEU0000000010,1973,M12,29571,
CEU0000000010,1973,M13,28208,
CEU0000000010,1974,M01,28763,
CEU0000000010,1974,M02,28853,
CEU0000000010,1974,M03,29044,
CEU0000000010,1974,M04,29241,
CEU0000000010,1974,M05,29478,
CEU0000000010,1974,M06,29533,
CEU0000000010,1974,M07,28831,
CEU0000000010,1974,M08,28916,
CEU0000000010,1974,M09,29686,
CEU0000000010,1974,M10,30072,
CEU0000000010,1974,M11,30131,
CEU0000000010,1974,M12,30093,
CEU0000000010,1974,M13,29387,
CEU0000000010,1975,M01,29123,
CEU0000000010,1975,M02,29104,
CEU0000000010,1975,M03,29164,
CEU0000000010,1975,M04,29177,
CEU0000000010,1975,M05,29387,
CEU0000000010,1975,M06,29405,
CEU0000000010,1975,M07,28629,
CEU0000000010,1975,M08,28885,
CEU0000000010,1975,M09,29591,
CEU0000000010,1975,M10,30113,
CEU0000000010,1975,M11,30333,
CEU0000000010,1975,M12,30596,
CEU0000000010,1975,M13,29459,
CEU0000000010,1976,M01,29972,
CEU0000000010,1976,M02,30127,
CEU0000000010,1976,M03,30399,
CEU0000000010,1976,M04,30876,
CEU0000000010,1976,M05,31039,
CEU0000000010,1976,M06,31163,
CEU0000000010,1976,M07,30454,
CEU0000000010,1976,M08,30576,
CEU0000000010,1976,M09,31160,
CEU0000000010,1976,M10,31548,
CEU0000000010,1976,M11,31870,
CEU0000000010,1976,M12,32195,
CEU0000000010,1976,M13,30948,
CEU0000000010,1977,M01,31537,
CEU0000000010,1977,M02,31724,
CEU0000000010,1977,M03,32065,
CEU0000000010,1977,M04,32333,
CEU0000000010,1977,M05,32649,
CEU0000000010,1977,M06,32860,
CEU0000000010,1977,M07,32106,
CEU0000000010,1977,M08,32287,
CEU0000000010,1977,M09,33173,
CEU0000000010,1977,M10,33651,
CEU0000000010,1977,M11,34007,
CEU0000000010,1977,M12,34349,
CEU0000000010,1977,M13,32728,
CEU0000000010,1978,M01,33655,
CEU0000000010,1978,M02,33835,
CEU0000000010,1978,M03,34209,
CEU0000000010,1978,M04,34612,
CEU0000000010,1978,M05,34931,
CEU0000000010,1978,M06,35128,
CEU0000000010,1978,M07,34242,
CEU0000000010,1978,M08,34401,
CEU0000000010,1978,M09,35225,
CEU0000000010,1978,M10,35727,
CEU0000000010,1978,M11,36155,
CEU0000000010,1978,M12,36478,
CEU0000000010,1978,M13,34883,
CEU0000000010,1979,M01,35765,
CEU0000000010,1979,M02,35896,
CEU0000000010,1979,M03,36227,
CEU0000000010,1979,M04,36469,
CEU0000000010,1979,M05,36696,
CEU0000000010,1979,M06,36838,
CEU0000000010,1979,M07,36013,
CEU0000000010,1979,M08,36228,
CEU0000000010,1979,M09,36849,
CEU0000000010,1979,M10,37396,
CEU0000000010,1979,M11,37800,
CEU0000000010,1979,M12,38038,
CEU0000000010,1979,M13,36685,
CEU0000000010,1980,M01,37308,
CEU0000000010,1980,M02,37504,
CEU0000000010,1980,M03,37739,
CEU0000000010,1980,M04,37936,
CEU0000000010,1980,M05,37900,
CEU0000000010,1980,M06,37819,
CEU0000000010,1980,M07,36826,
CEU0000000010,1980,M08,36995,
CEU0000000010,1980,M09,37864,
CEU0000000010,1980,M10,38312,
CEU0000000010,1980,M11,38668,
CEU0000000010,1980,M12,38922,
CEU0000000010,1980,M13,37816,
CEU0000000010,1981,M01,38195,
CEU0000000010,1981,M02,38327,
CEU0000000010,1981,M03,38502,
CEU0000000010,1981,M04,38718,
CEU0000000010,1981,M05,38869,
CEU0000000010,1981,M06,38931,
CEU0000000010,1981,M07,38088,
CEU0000000010,1981,M08,38141,
CEU0000000010,1981,M09,38824,
CEU0000000010,1981,M10,39183,
CEU0000000010,1981,M11,39337,
CEU0000000010,1981,M12,39439,
CEU0000000010,1981,M13,38713,
CEU0000000010,1982,M01,38591,
CEU0000000010,1982,M02,38697,
CEU0000000010,1982,M03,38815,
CEU0000000010,1982,M04,38920,
CEU0000000010,1982,M05,39075,
CEU0000000010,1982,M06,38986,
CEU0000000010,1982,M07,37909,
CEU0000000010,1982,M08,37975,
CEU0000000010,1982,M09,38703,
CEU0000000010,1982,M10,38984,
CEU0000000010,1982,M11,39139,
CEU0000000010,1982,M12,39287,
CEU0000000010,1982,M13,38757,
CEU0000000010,1983,M01,38582,
CEU0000000010,1983,M02,38671,
CEU0000000010,1983,M03,38939,
CEU0000000010,1983,M04,39218,
CEU0000000010,1983,M05,39470,
CEU0000000010,1983,M06,39601,
CEU0000000010,1983,M07,38965,
CEU0000000010,1983,M08,38849,
CEU0000000010,1983,M09,40007,
CEU0000000010,1983,M10,40432,
CEU0000000010,1983,M11,40764,
CEU0000000010,1983,M12,41093,
CEU0000000010,1983,M13,39549,
CEU0000000010,1984,M01,40456,
CEU0000000010,1984,M02,40731,
CEU0000000010,1984,M03,41051,
CEU0000000010,1984,M04,41404,
CEU0000000010,1984,M05,41695,
CEU0000000010,1984,M06,41833,
CEU0000000010,1984,M07,41162,
CEU0000000010,1984,M08,41342,
CEU0000000010,1984,M09,42239,
CEU0000000010,1984,M10,42777,
CEU0000000010,1984,M11,43195,
CEU0000000010,1984,M12,43385,
CEU0000000010,1984,M13,41773,
CEU0000000010,1985,M01,42636,
CEU0000000010,1985,M02,42802,
CEU0000000010,1985,M03,43137,
CEU0000000010,1985,M04,43378,
CEU0000000010,1985,M05,43712,
CEU0000000010,1985,M06,43738,
CEU0000000010,1985,M07,42931,
CEU0000000010,1985,M08,43065,
CEU0000000010,1985,M09,43915,
CEU0000000010,1985,M10,44406,
CEU0000000010,1985,M11,44783,
CEU0000000010,1985,M12,45035,
CEU0000000010,1985,M13,43628,
CEU0000000010,1986,M01,44206,
CEU0000000010,1986,M02,44411,
CEU0000000010,1986,M03,44702,
CEU0000000010,1986,M04,45017,
CEU0000000010,1986,M05,45311,
CEU0000000010,1986,M06,45285,
CEU0000000010,1986,M07,44533,
CEU0000000010,1986,M08,44706,
CEU0000000010,1986,M09,45622,
CEU0000000010,1986,M10,46186,
CEU0000000010,1986,M11,46533,
CEU0000000010,1986,M12,46778,
CEU0000000010,1986,M13,45274,
CEU0000000010,1987,M01,45903,
CEU0000000010,1987,M02,46101,
CEU0000000010,1987,M03,46419,
CEU0000000010,1987,M04,46753,
CEU0000000010,1987,M05,46987,
CEU0000000010,1987,M06,47071,
CEU0000000010,1987,M07,46329,
CEU0000000010,1987,M08,46449,
CEU0000000010,1987,M09,47267,
CEU0000000010,1987,M10,47982,
CEU0000000010,1987,M11,48332,
CEU0000000010,1987,M12,48609,
CEU0000000010,1987,M13,47017,
CEU0000000010,1988,M01,47780,
CEU0000000010,1988,M02,48076,
CEU0000000010,1988,M03,48387,
CEU0000000010,1988,M04,48640,
CEU0000000010,1988,M05,48899,
CEU0000000010,1988,M06,49078,
CEU0000000010,1988,M07,48192,
CEU0000000010,1988,M08,48305,
CEU0000000010,1988,M09,49192,
CEU0000000010,1988,M10,49743,
CEU0000000010,1988,M11,50223,
CEU0000000010,1988,M12,50513,
CEU0000000010,1988,M13,48919,
CEU0000000010,1989,M01,49631,
CEU0000000010,1989,M02,49890,
CEU0000000010,1989,M03,50181,
CEU0000000010,1989,M04,50405,
CEU0000000010,1989,M05,50635,
CEU0000000010,1989,M06,50750,
CEU0000000010,1989,M07,49816,
CEU0000000010,1989,M08,49884,
CEU0000000010,1989,M09,50736,
CEU0000000010,1989,M10,51186,
CEU0000000010,1989,M11,51613,
CEU0000000010,1989,M12,51805,
CEU0000000010,1989,M13,50544,
CEU0000000010,1990,M01,50840,
CEU0000000010,1990,M02,51068,
CEU0000000010,1990,M03,51336,
CEU0000000010,1990,M04,51550,
CEU0000000010,1990,M05,51882,
CEU0000000010,1990,M06,51970,
CEU0000000010,1990,M07,51015,
CEU0000000010,1990,M08,51006,
CEU0000000010,1990,M09,51765,
CEU0000000010,1990,M10,52141,
CEU0000000010,1990,M11,52399,
CEU0000000010,1990,M12,52458,
CEU0000000010,1990,M13,51619,
CEU0000000010,1991,M01,51396,
CEU0000000010,1991,M02,51489,
CEU0000000010,1991,M03,51621,
CEU0000000010,1991,M04,51665,
CEU0000000010,1991,M05,51856,
CEU0000000010,1991,M06,51897,
CEU0000000010,1991,M07,50949,
CEU0000000010,1991,M08,50991,
CEU0000000010,1991,M09,51732,
CEU0000000010,1991,M10,52156,
CEU0000000010,1991,M11,52402,
CEU0000000010,1991,M12,52521,
CEU0000000010,1991,M13,51723,
CEU0000000010,1992,M01,51465,
CEU0000000010,1992,M02,51655,
CEU0000000010,1992,M03,51848,
CEU0000000010,1992,M04,52102,
CEU0000000010,1992,M05,52339,
CEU0000000010,1992,M06,52380,
CEU0000000010,1992,M07,51530,
CEU0000000010,1992,M08,51547,
CEU0000000010,1992,M09,52308,
CEU0000000010,1992,M10,52791,
CEU0000000010,1992,M11,53110,
CEU0000000010,1992,M12,53213,
CEU0000000010,1992,M13,52191,
CEU0000000010,1993,M01,52230,
CEU0000000010,1993,M02,52540,
CEU0000000010,1993,M03,52715,
CEU0000000010,1993,M04,53042,
CEU0000000010,1993,M05,53329,
CEU0000000010,1993,M06,53419,
CEU0000000010,1993,M07,52590,
CEU0000000010,1993,M08,52617,
CEU0000000010,1993,M09,53478,
CEU0000000010,1993,M10,54016,
CEU0000000010,1993,M11,54351,
CEU0000000010,1993,M12,54580,
CEU0000000010,1993,M13,53242,
CEU0000000010,1994,M01,53502,
CEU0000000010,1994,M02,53816,
CEU0000000010,1994,M03,54220,
CEU0000000010,1994,M04,54572,
CEU0000000010,1994,M05,54913,
CEU0000000010,1994,M06,55050,
CEU0000000010,1994,M07,54126,
CEU0000000010,1994,M08,54285,
CEU0000000010,1994,M09,55216,
CEU0000000010,1994,M10,55732,
CEU0000000010,1994,M11,56248,
CEU0000000010,1994,M12,56390,
CEU0000000010,1994,M13,54839,
CEU0000000010,1995,M01,55303,
